AREA,PERIMETER,PR_,PR_ID,RINGS_OK,RINGS_NOK,WRSPR,PR,PATH,ROW,MODE,DAYCLASS,SEQUENCE
2.74364,6.65061,2526,2526,1,0,185046,185046,185,46,D,6,19390
2.72015,6.61959,2527,2527,1,0,185047,185047,185,47,D,6,19391
2.69891,6.59156,2528,2528,1,0,185048,185048,185,48,D,6,19392
2.67936,6.56581,2529,2529,1,0,185049,185049,185,49,D,6,19393
2.66154,6.54237,2530,2530,1,0,185050,185050,185,50,D,6,19394
2.6461,6.52203,2531,2531,1,0,185051,185051,185,51,D,6,19395
2.63205,6.50355,2532,2532,1,0,185052,185052,185,52,D,6,19396
2.61985,6.48753,2533,2533,1,0,185053,185053,185,53,D,6,19397
2.60932,6.47369,2534,2534,1,0,185054,185054,185,54,D,6,19398
2.60054,6.46216,2535,2535,1,0,185055,185055,185,55,D,6,19399
2.59333,6.4527,2536,2536,1,0,185056,185056,185,56,D,6,19400
2.58783,6.44548,2537,2537,1,0,185057,185057,185,57,D,6,19401
2.58381,6.44021,2538,2538,1,0,185058,185058,185,58,D,6,19402
2.58152,6.4372,2539,2539,1,0,185059,185059,185,59,D,6,19403
2.58068,6.43609,2540,2540,1,0,185060,185060,185,60,D,6,19404
2.58146,6.43711,2541,2541,1,0,185061,185061,185,61,D,6,19405
2.5839,6.44032,2542,2542,1,0,185062,185062,185,62,D,6,19406
2.58777,6.4454,2543,2543,1,0,185063,185063,185,63,D,6,19407
2.59342,6.45282,2544,2544,1,0,185064,185064,185,64,D,6,19408
2.60056,6.46219,2545,2545,1,0,185065,185065,185,65,D,6,19409
3.11501,7.14448,3012,3012,1,0,186036,186036,186,36,D,13,44676
3.0645,7.07688,3013,3013,1,0,186037,186037,186,37,D,13,44677
3.01759,7.01419,3014,3014,1,0,186038,186038,186,38,D,13,44678
2.97367,6.95566,3015,3015,1,0,186039,186039,186,39,D,13,44679
2.93285,6.90135,3016,3016,1,0,186040,186040,186,40,D,13,44680
2.89506,6.85112,3017,3017,1,0,186041,186041,186,41,D,13,44681
2.85981,6.80436,3018,3018,1,0,186042,186042,186,42,D,13,44682
2.82726,6.76119,3019,3019,1,0,186043,186043,186,43,D,13,44683
2.79707,6.72121,3020,3020,1,0,186044,186044,186,44,D,13,44684
2.76934,6.68454,3021,3021,1,0,186045,186045,186,45,D,13,44685
2.74362,6.65057,3022,3022,1,0,186046,186046,186,46,D,13,44686
2.72017,6.61963,3023,3023,1,0,186047,186047,186,47,D,13,44687
2.69875,6.59136,3024,3024,1,0,186048,186048,186,48,D,13,44688
2.67929,6.56573,3025,3025,1,0,186049,186049,186,49,D,13,44689
2.66154,6.54237,3026,3026,1,0,186050,186050,186,50,D,13,44690
2.6461,6.52203,3027,3027,1,0,186051,186051,186,51,D,13,44691
2.63205,6.50355,3028,3028,1,0,186052,186052,186,52,D,13,44692
2.61985,6.48753,3029,3029,1,0,186053,186053,186,53,D,13,44693
2.60932,6.47369,3030,3030,1,0,186054,186054,186,54,D,13,44694
2.60047,6.46208,3031,3031,1,0,186055,186055,186,55,D,13,44695
2.59335,6.45273,3032,3032,1,0,186056,186056,186,56,D,13,44696
2.58785,6.44551,3033,3033,1,0,186057,186057,186,57,D,13,44697
2.5839,6.44032,3034,3034,1,0,186058,186058,186,58,D,13,44698
2.58147,6.43713,3035,3035,1,0,186059,186059,186,59,D,13,44699
2.5807,6.43613,3036,3036,1,0,186060,186060,186,60,D,13,44700
2.58142,6.43706,3037,3037,1,0,186061,186061,186,61,D,13,44701
2.58386,6.44027,3038,3038,1,0,186062,186062,186,62,D,13,44702
2.5878,6.44544,3039,3039,1,0,186063,186063,186,63,D,13,44703
2.59337,6.45275,3040,3040,1,0,186064,186064,186,64,D,13,44704
3.11486,7.14428,3012,3012,1,0,187036,187036,187,36,D,4,12188
3.06447,7.07683,3013,3013,1,0,187037,187037,187,37,D,4,12189
3.0175,7.01407,3014,3014,1,0,187038,187038,187,38,D,4,12190
2.97367,6.95566,3015,3015,1,0,187039,187039,187,39,D,4,12191
2.93285,6.90135,3016,3016,1,0,187040,187040,187,40,D,4,12192
2.89497,6.851,3017,3017,1,0,187041,187041,187,41,D,4,12193
2.85975,6.80428,3018,3018,1,0,187042,187042,187,42,D,4,12194
2.8272,6.76111,3019,3019,1,0,187043,187043,187,43,D,4,12195
2.79713,6.72129,3020,3020,1,0,187044,187044,187,44,D,4,12196
2.76919,6.68435,3021,3021,1,0,187045,187045,187,45,D,4,12197
2.74364,6.65061,3022,3022,1,0,187046,187046,187,46,D,4,12198
2.72015,6.61959,3023,3023,1,0,187047,187047,187,47,D,4,12199
2.69882,6.59144,3024,3024,1,0,187048,187048,187,48,D,4,12200
2.67927,6.56569,3025,3025,1,0,187049,187049,187,49,D,4,12201
2.66161,6.54245,3026,3026,1,0,187050,187050,187,50,D,4,12202
2.6461,6.52203,3027,3027,1,0,187051,187051,187,51,D,4,12203
2.63215,6.50368,3028,3028,1,0,187052,187052,187,52,D,4,12204
2.61981,6.48748,3029,3029,1,0,187053,187053,187,53,D,4,12205
2.60932,6.47369,3030,3030,1,0,187054,187054,187,54,D,4,12206
2.60058,6.46222,3031,3031,1,0,187055,187055,187,55,D,4,12207
2.59332,6.45269,3032,3032,1,0,187056,187056,187,56,D,4,12208
2.58781,6.44546,3033,3033,1,0,187057,187057,187,57,D,4,12209
2.58386,6.44027,3034,3034,1,0,187058,187058,187,58,D,4,12210
2.58146,6.43712,3035,3035,1,0,187059,187059,187,59,D,4,12211
2.5807,6.43611,3036,3036,1,0,187060,187060,187,60,D,4,12212
2.58147,6.43714,3037,3037,1,0,187061,187061,187,61,D,4,12213
2.58385,6.44026,3038,3038,1,0,187062,187062,187,62,D,4,12214
2.58779,6.44543,3039,3039,1,0,187063,187063,187,63,D,4,12215
3.16904,7.21692,3011,3011,1,0,188035,188035,188,35,D,11,37483
3.11501,7.14448,3012,3012,1,0,188036,188036,188,36,D,11,37484
3.0645,7.07688,3013,3013,1,0,188037,188037,188,37,D,11,37485
3.0175,7.01407,3014,3014,1,0,188038,188038,188,38,D,11,37486
2.97367,6.95566,3015,3015,1,0,188039,188039,188,39,D,11,37487
2.93285,6.90135,3016,3016,1,0,188040,188040,188,40,D,11,37488
2.89491,6.85092,3017,3017,1,0,188041,188041,188,41,D,11,37489
2.85975,6.80428,3018,3018,1,0,188042,188042,188,42,D,11,37490
2.8272,6.76111,3019,3019,1,0,188043,188043,188,43,D,11,37491
2.79707,6.72121,3020,3020,1,0,188044,188044,188,44,D,11,37492
2.76919,6.68435,3021,3021,1,0,188045,188045,188,45,D,11,37493
2.74361,6.65056,3022,3022,1,0,188046,188046,188,46,D,11,37494
2.72011,6.61954,3023,3023,1,0,188047,188047,188,47,D,11,37495
2.69883,6.59146,3024,3024,1,0,188048,188048,188,48,D,11,37496
2.67932,6.56577,3025,3025,1,0,188049,188049,188,49,D,11,37497
2.66158,6.54242,3026,3026,1,0,188050,188050,188,50,D,11,37498
2.64607,6.52199,3027,3027,1,0,188051,188051,188,51,D,11,37499
2.63213,6.50365,3028,3028,1,0,188052,188052,188,52,D,11,37500
2.61982,6.4875,3029,3029,1,0,188053,188053,188,53,D,11,37501
2.60933,6.47371,3030,3030,1,0,188054,188054,188,54,D,11,37502
2.60054,6.46216,3031,3031,1,0,188055,188055,188,55,D,11,37503
2.59335,6.45272,3032,3032,1,0,188056,188056,188,56,D,11,37504
2.58781,6.44546,3033,3033,1,0,188057,188057,188,57,D,11,37505
2.58386,6.44027,3034,3034,1,0,188058,188058,188,58,D,11,37506
2.58147,6.43714,3035,3035,1,0,188059,188059,188,59,D,11,37507
2.5807,6.43611,3036,3036,1,0,188060,188060,188,60,D,11,37508
2.58146,6.43712,3037,3037,1,0,188061,188061,188,61,D,11,37509
3.16913,7.21705,3011,3011,1,0,189035,189035,189,35,D,2,4995
3.11492,7.14435,3012,3012,1,0,189036,189036,189,36,D,2,4996
3.0645,7.07688,3013,3013,1,0,189037,189037,189,37,D,2,4997
3.01759,7.01419,3014,3014,1,0,189038,189038,189,38,D,2,4998
2.97367,6.95566,3015,3015,1,0,189039,189039,189,39,D,2,4999
2.93279,6.90128,3016,3016,1,0,189040,189040,189,40,D,2,5000
2.89503,6.85107,3017,3017,1,0,189041,189041,189,41,D,2,5001
2.85978,6.80432,3018,3018,1,0,189042,189042,189,42,D,2,5002
2.82721,6.76112,3019,3019,1,0,189043,189043,189,43,D,2,5003
2.79707,6.7212,3020,3020,1,0,189044,189044,189,44,D,2,5004
2.76929,6.68448,3021,3021,1,0,189045,189045,189,45,D,2,5005
2.74362,6.65058,3022,3022,1,0,189046,189046,189,46,D,2,5006
2.72017,6.61963,3023,3023,1,0,189047,189047,189,47,D,2,5007
2.69881,6.59143,3024,3024,1,0,189048,189048,189,48,D,2,5008
2.67926,6.56569,3025,3025,1,0,189049,189049,189,49,D,2,5009
2.66162,6.54247,3026,3026,1,0,189050,189050,189,50,D,2,5010
2.64607,6.52198,3027,3027,1,0,189051,189051,189,51,D,2,5011
2.63214,6.50366,3028,3028,1,0,189052,189052,189,52,D,2,5012
2.61983,6.48751,3029,3029,1,0,189053,189053,189,53,D,2,5013
2.60934,6.47372,3030,3030,1,0,189054,189054,189,54,D,2,5014
2.60055,6.46217,3031,3031,1,0,189055,189055,189,55,D,2,5015
2.59334,6.45271,3032,3032,1,0,189056,189056,189,56,D,2,5016
2.58781,6.44546,3033,3033,1,0,189057,189057,189,57,D,2,5017
2.58386,6.44027,3034,3034,1,0,189058,189058,189,58,D,2,5018
2.58146,6.43712,3035,3035,1,0,189059,189059,189,59,D,2,5019
2.5807,6.43611,3036,3036,1,0,189060,189060,189,60,D,2,5020
3.22734,7.29526,3010,3010,1,0,190034,190034,190,34,D,9,30290
3.16904,7.21692,3011,3011,1,0,190035,190035,190,35,D,9,30291
3.11495,7.14441,3012,3012,1,0,190036,190036,190,36,D,9,30292
3.06447,7.07683,3013,3013,1,0,190037,190037,190,37,D,9,30293
3.01751,7.01409,3014,3014,1,0,190038,190038,190,38,D,9,30294
2.9737,6.9557,3015,3015,1,0,190039,190039,190,39,D,9,30295
2.9328,6.90128,3016,3016,1,0,190040,190040,190,40,D,9,30296
2.89495,6.85097,3017,3017,1,0,190041,190041,190,41,D,9,30297
2.8598,6.80434,3018,3018,1,0,190042,190042,190,42,D,9,30298
2.82723,6.76115,3019,3019,1,0,190043,190043,190,43,D,9,30299
2.79709,6.72124,3020,3020,1,0,190044,190044,190,44,D,9,30300
2.76924,6.68442,3021,3021,1,0,190045,190045,190,45,D,9,30301
2.74362,6.65058,3022,3022,1,0,190046,190046,190,46,D,9,30302
2.72015,6.6196,3023,3023,1,0,190047,190047,190,47,D,9,30303
2.69882,6.59144,3024,3024,1,0,190048,190048,190,48,D,9,30304
2.67927,6.5657,3025,3025,1,0,190049,190049,190,49,D,9,30305
2.66162,6.54247,3026,3026,1,0,190050,190050,190,50,D,9,30306
2.64607,6.52198,3027,3027,1,0,190051,190051,190,51,D,9,30307
2.63213,6.50365,3028,3028,1,0,190052,190052,190,52,D,9,30308
2.61982,6.4875,3029,3029,1,0,190053,190053,190,53,D,9,30309
2.60934,6.47372,3030,3030,1,0,190054,190054,190,54,D,9,30310
2.60055,6.46217,3031,3031,1,0,190055,190055,190,55,D,9,30311
2.59335,6.45272,3032,3032,1,0,190056,190056,190,56,D,9,30312
2.58781,6.44546,3033,3033,1,0,190057,190057,190,57,D,9,30313
2.58386,6.44027,3034,3034,1,0,190058,190058,190,58,D,9,30314
3.28947,7.37904,3009,3009,1,0,191033,191033,191,33,D,16,55585
3.22728,7.29518,3010,3010,1,0,191034,191034,191,34,D,16,55586
3.16912,7.21704,3011,3011,1,0,191035,191035,191,35,D,16,55587
3.11496,7.14441,3012,3012,1,0,191036,191036,191,36,D,16,55588
3.06449,7.07686,3013,3013,1,0,191037,191037,191,37,D,16,55589
3.01746,7.01402,3014,3014,1,0,191038,191038,191,38,D,16,55590
2.97368,6.95567,3015,3015,1,0,191039,191039,191,39,D,16,55591
2.93283,6.90133,3016,3016,1,0,191040,191040,191,40,D,16,55592
2.895,6.85103,3017,3017,1,0,191041,191041,191,41,D,16,55593
2.85977,6.80429,3018,3018,1,0,191042,191042,191,42,D,16,55594
2.82725,6.76117,3019,3019,1,0,191043,191043,191,43,D,16,55595
2.79711,6.72126,3020,3020,1,0,191044,191044,191,44,D,16,55596
2.76923,6.68441,3021,3021,1,0,191045,191045,191,45,D,16,55597
2.74362,6.65058,3022,3022,1,0,191046,191046,191,46,D,16,55598
2.72014,6.61958,3023,3023,1,0,191047,191047,191,47,D,16,55599
2.69882,6.59144,3024,3024,1,0,191048,191048,191,48,D,16,55600
2.67928,6.56571,3025,3025,1,0,191049,191049,191,49,D,16,55601
2.66162,6.54247,3026,3026,1,0,191050,191050,191,50,D,16,55602
2.64607,6.52198,3027,3027,1,0,191051,191051,191,51,D,16,55603
2.63214,6.50366,3028,3028,1,0,191052,191052,191,52,D,16,55604
2.61983,6.48751,3029,3029,1,0,191053,191053,191,53,D,16,55605
2.60934,6.47372,3030,3030,1,0,191054,191054,191,54,D,16,55606
2.60055,6.46217,3031,3031,1,0,191055,191055,191,55,D,16,55607
2.59334,6.45271,3032,3032,1,0,191056,191056,191,56,D,16,55608
2.58781,6.44546,3033,3033,1,0,191057,191057,191,57,D,16,55609
3.28946,7.37902,3009,3009,1,0,192033,192033,192,33,D,7,23097
3.22727,7.29515,3010,3010,1,0,192034,192034,192,34,D,7,23098
3.16908,7.21699,3011,3011,1,0,192035,192035,192,35,D,7,23099
3.11493,7.14437,3012,3012,1,0,192036,192036,192,36,D,7,23100
3.06447,7.07683,3013,3013,1,0,192037,192037,192,37,D,7,23101
3.01751,7.01408,3014,3014,1,0,192038,192038,192,38,D,7,23102
2.97367,6.95565,3015,3015,1,0,192039,192039,192,39,D,7,23103
2.93283,6.90133,3016,3016,1,0,192040,192040,192,40,D,7,23104
2.89499,6.85102,3017,3017,1,0,192041,192041,192,41,D,7,23105
2.85977,6.80429,3018,3018,1,0,192042,192042,192,42,D,7,23106
2.82723,6.76115,3019,3019,1,0,192043,192043,192,43,D,7,23107
2.79709,6.72124,3020,3020,1,0,192044,192044,192,44,D,7,23108
2.76924,6.68442,3021,3021,1,0,192045,192045,192,45,D,7,23109
2.74362,6.65058,3022,3022,1,0,192046,192046,192,46,D,7,23110
2.72015,6.6196,3023,3023,1,0,192047,192047,192,47,D,7,23111
2.69882,6.59144,3024,3024,1,0,192048,192048,192,48,D,7,23112
2.67927,6.5657,3025,3025,1,0,192049,192049,192,49,D,7,23113
2.66162,6.54248,3026,3026,1,0,192050,192050,192,50,D,7,23114
2.64607,6.52199,3027,3027,1,0,192051,192051,192,51,D,7,23115
2.63213,6.50365,3028,3028,1,0,192052,192052,192,52,D,7,23116
2.61982,6.4875,3029,3029,1,0,192053,192053,192,53,D,7,23117
2.60934,6.47373,3030,3030,1,0,192054,192054,192,54,D,7,23118
2.60055,6.46217,3031,3031,1,0,192055,192055,192,55,D,7,23119
2.59334,6.45272,3032,3032,1,0,192056,192056,192,56,D,7,23120
2.58781,6.44546,3033,3033,1,0,192057,192057,192,57,D,7,23121
3.28945,7.37901,3009,3009,1,0,193033,193033,193,33,D,14,48393
3.2273,7.29519,3010,3010,1,0,193034,193034,193,34,D,14,48394
3.16907,7.21698,3011,3011,1,0,193035,193035,193,35,D,14,48395
3.11492,7.14436,3012,3012,1,0,193036,193036,193,36,D,14,48396
3.06447,7.07683,3013,3013,1,0,193037,193037,193,37,D,14,48397
3.0175,7.01407,3014,3014,1,0,193038,193038,193,38,D,14,48398
2.97368,6.95567,3015,3015,1,0,193039,193039,193,39,D,14,48399
2.93283,6.90133,3016,3016,1,0,193040,193040,193,40,D,14,48400
2.895,6.85103,3017,3017,1,0,193041,193041,193,41,D,14,48401
2.85976,6.80428,3018,3018,1,0,193042,193042,193,42,D,14,48402
2.82725,6.76117,3019,3019,1,0,193043,193043,193,43,D,14,48403
2.79711,6.72126,3020,3020,1,0,193044,193044,193,44,D,14,48404
2.76923,6.68441,3021,3021,1,0,193045,193045,193,45,D,14,48405
2.74361,6.65057,3022,3022,1,0,193046,193046,193,46,D,14,48406
2.72015,6.61959,3023,3023,1,0,193047,193047,193,47,D,14,48407
2.69882,6.59144,3024,3024,1,0,193048,193048,193,48,D,14,48408
2.67927,6.5657,3025,3025,1,0,193049,193049,193,49,D,14,48409
2.66162,6.54247,3026,3026,1,0,193050,193050,193,50,D,14,48410
2.64607,6.52198,3027,3027,1,0,193051,193051,193,51,D,14,48411
2.63213,6.50365,3028,3028,1,0,193052,193052,193,52,D,14,48412
2.61982,6.4875,3029,3029,1,0,193053,193053,193,53,D,14,48413
2.60933,6.47371,3030,3030,1,0,193054,193054,193,54,D,14,48414
2.60055,6.46217,3031,3031,1,0,193055,193055,193,55,D,14,48415
2.59335,6.45272,3032,3032,1,0,193056,193056,193,56,D,14,48416
2.58781,6.44546,3033,3033,1,0,193057,193057,193,57,D,14,48417
3.28944,7.379,3009,3009,1,0,194033,194033,194,33,D,5,15905
3.22729,7.29518,3010,3010,1,0,194034,194034,194,34,D,5,15906
3.16906,7.21696,3011,3011,1,0,194035,194035,194,35,D,5,15907
3.11494,7.14438,3012,3012,1,0,194036,194036,194,36,D,5,15908
3.06446,7.07682,3013,3013,1,0,194037,194037,194,37,D,5,15909
3.01751,7.01408,3014,3014,1,0,194038,194038,194,38,D,5,15910
2.97367,6.95565,3015,3015,1,0,194039,194039,194,39,D,5,15911
2.93283,6.90133,3016,3016,1,0,194040,194040,194,40,D,5,15912
2.89499,6.85102,3017,3017,1,0,194041,194041,194,41,D,5,15913
2.85977,6.80429,3018,3018,1,0,194042,194042,194,42,D,5,15914
2.82724,6.76116,3019,3019,1,0,194043,194043,194,43,D,5,15915
2.7971,6.72124,3020,3020,1,0,194044,194044,194,44,D,5,15916
2.76924,6.68442,3021,3021,1,0,194045,194045,194,45,D,5,15917
2.74362,6.65058,3022,3022,1,0,194046,194046,194,46,D,5,15918
2.72015,6.61959,3023,3023,1,0,194047,194047,194,47,D,5,15919
2.69881,6.59143,3024,3024,1,0,194048,194048,194,48,D,5,15920
2.67926,6.56569,3025,3025,1,0,194049,194049,194,49,D,5,15921
2.66162,6.54247,3026,3026,1,0,194050,194050,194,50,D,5,15922
2.64607,6.52199,3027,3027,1,0,194051,194051,194,51,D,5,15923
2.63213,6.50365,3028,3028,1,0,194052,194052,194,52,D,5,15924
2.61982,6.4875,3029,3029,1,0,194053,194053,194,53,D,5,15925
2.60934,6.47373,3030,3030,1,0,194054,194054,194,54,D,5,15926
2.60055,6.46217,3031,3031,1,0,194055,194055,194,55,D,5,15927
2.59334,6.45271,3032,3032,1,0,194056,194056,194,56,D,5,15928
2.58781,6.44546,3033,3033,1,0,194057,194057,194,57,D,5,15929
3.28945,7.37901,2761,2761,1,0,195033,195033,195,33,D,12,41201
3.2273,7.29519,2762,2762,1,0,195034,195034,195,34,D,12,41202
3.16907,7.21698,2763,2763,1,0,195035,195035,195,35,D,12,41203
3.11493,7.14437,2764,2764,1,0,195036,195036,195,36,D,12,41204
3.06447,7.07683,2765,2765,1,0,195037,195037,195,37,D,12,41205
3.01751,7.01408,2766,2766,1,0,195038,195038,195,38,D,12,41206
2.97368,6.95567,2767,2767,1,0,195039,195039,195,39,D,12,41207
2.93283,6.90133,2768,2768,1,0,195040,195040,195,40,D,12,41208
2.89499,6.85102,2769,2769,1,0,195041,195041,195,41,D,12,41209
2.85977,6.80429,2770,2770,1,0,195042,195042,195,42,D,12,41210
2.82724,6.76116,2771,2771,1,0,195043,195043,195,43,D,12,41211
2.7971,6.72125,2772,2772,1,0,195044,195044,195,44,D,12,41212
2.76924,6.68441,2773,2773,1,0,195045,195045,195,45,D,12,41213
2.74362,6.65058,2774,2774,1,0,195046,195046,195,46,D,12,41214
2.72015,6.61959,2775,2775,1,0,195047,195047,195,47,D,12,41215
2.69882,6.59144,2776,2776,1,0,195048,195048,195,48,D,12,41216
2.67927,6.5657,2777,2777,1,0,195049,195049,195,49,D,12,41217
2.66162,6.54247,2778,2778,1,0,195050,195050,195,50,D,12,41218
2.64607,6.52198,2779,2779,1,0,195051,195051,195,51,D,12,41219
2.63213,6.50365,2780,2780,1,0,195052,195052,195,52,D,12,41220
2.61982,6.4875,2781,2781,1,0,195053,195053,195,53,D,12,41221
2.60933,6.47371,2782,2782,1,0,195054,195054,195,54,D,12,41222
2.60054,6.46216,2783,2783,1,0,195055,195055,195,55,D,12,41223
2.59335,6.45272,2784,2784,1,0,195056,195056,195,56,D,12,41224
2.58782,6.44547,2785,2785,1,0,195057,195057,195,57,D,12,41225
3.22729,7.29518,2762,2762,1,0,196034,196034,196,34,D,3,8714
3.16906,7.21696,2763,2763,1,0,196035,196035,196,35,D,3,8715
3.11493,7.14437,2764,2764,1,0,196036,196036,196,36,D,3,8716
3.06447,7.07684,2765,2765,1,0,196037,196037,196,37,D,3,8717
3.01751,7.01408,2766,2766,1,0,196038,196038,196,38,D,3,8718
2.97367,6.95566,2767,2767,1,0,196039,196039,196,39,D,3,8719
2.93283,6.90133,2768,2768,1,0,196040,196040,196,40,D,3,8720
2.895,6.85103,2769,2769,1,0,196041,196041,196,41,D,3,8721
2.85977,6.80429,2770,2770,1,0,196042,196042,196,42,D,3,8722
2.82724,6.76116,2771,2771,1,0,196043,196043,196,43,D,3,8723
2.7971,6.72124,2772,2772,1,0,196044,196044,196,44,D,3,8724
2.76924,6.68442,2773,2773,1,0,196045,196045,196,45,D,3,8725
2.74361,6.65057,2774,2774,1,0,196046,196046,196,46,D,3,8726
2.72014,6.61958,2775,2775,1,0,196047,196047,196,47,D,3,8727
2.69882,6.59144,2776,2776,1,0,196048,196048,196,48,D,3,8728
2.67926,6.56569,2777,2777,1,0,196049,196049,196,49,D,3,8729
2.66162,6.54247,2778,2778,1,0,196050,196050,196,50,D,3,8730
2.64607,6.52198,2779,2779,1,0,196051,196051,196,51,D,3,8731
2.63214,6.50367,2780,2780,1,0,196052,196052,196,52,D,3,8732
2.61982,6.4875,2781,2781,1,0,196053,196053,196,53,D,3,8733
2.60934,6.47372,2782,2782,1,0,196054,196054,196,54,D,3,8734
2.60055,6.46217,2783,2783,1,0,196055,196055,196,55,D,3,8735
2.59334,6.45271,2784,2784,1,0,196056,196056,196,56,D,3,8736
2.58782,6.44546,2785,2785,1,0,196057,196057,196,57,D,3,8737
3.22729,7.29518,2762,2762,1,0,197034,197034,197,34,D,10,34010
3.16907,7.21698,2763,2763,1,0,197035,197035,197,35,D,10,34011
3.11493,7.14437,2764,2764,1,0,197036,197036,197,36,D,10,34012
3.06447,7.07683,2765,2765,1,0,197037,197037,197,37,D,10,34013
3.01751,7.01408,2766,2766,1,0,197038,197038,197,38,D,10,34014
2.97368,6.95567,2767,2767,1,0,197039,197039,197,39,D,10,34015
2.93283,6.90133,2768,2768,1,0,197040,197040,197,40,D,10,34016
2.89499,6.85102,2769,2769,1,0,197041,197041,197,41,D,10,34017
2.85977,6.80429,2770,2770,1,0,197042,197042,197,42,D,10,34018
2.82723,6.76115,2771,2771,1,0,197043,197043,197,43,D,10,34019
2.79709,6.72124,2772,2772,1,0,197044,197044,197,44,D,10,34020
2.76924,6.68442,2773,2773,1,0,197045,197045,197,45,D,10,34021
2.74362,6.65058,2774,2774,1,0,197046,197046,197,46,D,10,34022
2.72015,6.6196,2775,2775,1,0,197047,197047,197,47,D,10,34023
2.69882,6.59144,2776,2776,1,0,197048,197048,197,48,D,10,34024
2.67927,6.5657,2777,2777,1,0,197049,197049,197,49,D,10,34025
2.66162,6.54247,2778,2778,1,0,197050,197050,197,50,D,10,34026
2.64607,6.52198,2779,2779,1,0,197051,197051,197,51,D,10,34027
2.63213,6.50365,2780,2780,1,0,197052,197052,197,52,D,10,34028
2.61982,6.4875,2781,2781,1,0,197053,197053,197,53,D,10,34029
2.60934,6.47373,2782,2782,1,0,197054,197054,197,54,D,10,34030
2.60055,6.46218,2783,2783,1,0,197055,197055,197,55,D,10,34031
2.59335,6.45272,2784,2784,1,0,197056,197056,197,56,D,10,34032
2.58781,6.44546,2785,2785,1,0,197057,197057,197,57,D,10,34033
3.22728,7.29517,2762,2762,1,0,198034,198034,198,34,D,1,1522
3.16907,7.21697,2763,2763,1,0,198035,198035,198,35,D,1,1523
3.11493,7.14437,2764,2764,1,0,198036,198036,198,36,D,1,1524
3.06446,7.07683,2765,2765,1,0,198037,198037,198,37,D,1,1525
3.0175,7.01407,2766,2766,1,0,198038,198038,198,38,D,1,1526
2.97368,6.95567,2767,2767,1,0,198039,198039,198,39,D,1,1527
2.93283,6.90133,2768,2768,1,0,198040,198040,198,40,D,1,1528
2.895,6.85103,2769,2769,1,0,198041,198041,198,41,D,1,1529
2.85976,6.80428,2770,2770,1,0,198042,198042,198,42,D,1,1530
2.82725,6.76117,2771,2771,1,0,198043,198043,198,43,D,1,1531
2.79711,6.72126,2772,2772,1,0,198044,198044,198,44,D,1,1532
2.76923,6.68441,2773,2773,1,0,198045,198045,198,45,D,1,1533
2.74361,6.65057,2774,2774,1,0,198046,198046,198,46,D,1,1534
2.72014,6.61958,2775,2775,1,0,198047,198047,198,47,D,1,1535
2.69883,6.59145,2776,2776,1,0,198048,198048,198,48,D,1,1536
2.67928,6.56571,2777,2777,1,0,198049,198049,198,49,D,1,1537
2.66162,6.54247,2778,2778,1,0,198050,198050,198,50,D,1,1538
2.64607,6.52198,2779,2779,1,0,198051,198051,198,51,D,1,1539
2.63214,6.50367,2780,2780,1,0,198052,198052,198,52,D,1,1540
2.61983,6.48751,2781,2781,1,0,198053,198053,198,53,D,1,1541
2.60934,6.47372,2782,2782,1,0,198054,198054,198,54,D,1,1542
2.60055,6.46217,2783,2783,1,0,198055,198055,198,55,D,1,1543
2.59334,6.45271,2784,2784,1,0,198056,198056,198,56,D,1,1544
2.58781,6.44546,2785,2785,1,0,198057,198057,198,57,D,1,1545
3.22729,7.29518,2762,2762,1,0,199034,199034,199,34,D,8,26818
3.16907,7.21697,2763,2763,1,0,199035,199035,199,35,D,8,26819
3.11493,7.14437,2764,2764,1,0,199036,199036,199,36,D,8,26820
3.06447,7.07683,2765,2765,1,0,199037,199037,199,37,D,8,26821
3.0175,7.01408,2766,2766,1,0,199038,199038,199,38,D,8,26822
2.97367,6.95565,2767,2767,1,0,199039,199039,199,39,D,8,26823
2.93283,6.90133,2768,2768,1,0,199040,199040,199,40,D,8,26824
2.89499,6.85102,2769,2769,1,0,199041,199041,199,41,D,8,26825
2.85977,6.80429,2770,2770,1,0,199042,199042,199,42,D,8,26826
2.82724,6.76116,2771,2771,1,0,199043,199043,199,43,D,8,26827
2.7971,6.72124,2772,2772,1,0,199044,199044,199,44,D,8,26828
2.76924,6.68442,2773,2773,1,0,199045,199045,199,45,D,8,26829
2.74362,6.65058,2774,2774,1,0,199046,199046,199,46,D,8,26830
2.72015,6.6196,2775,2775,1,0,199047,199047,199,47,D,8,26831
2.69881,6.59143,2776,2776,1,0,199048,199048,199,48,D,8,26832
2.67927,6.5657,2777,2777,1,0,199049,199049,199,49,D,8,26833
2.66162,6.54248,2778,2778,1,0,199050,199050,199,50,D,8,26834
2.64607,6.52198,2779,2779,1,0,199051,199051,199,51,D,8,26835
2.63213,6.50365,2780,2780,1,0,199052,199052,199,52,D,8,26836
2.61983,6.48751,2781,2781,1,0,199053,199053,199,53,D,8,26837
2.60934,6.47373,2782,2782,1,0,199054,199054,199,54,D,8,26838
2.60055,6.46217,2783,2783,1,0,199055,199055,199,55,D,8,26839
2.59334,6.45272,2784,2784,1,0,199056,199056,199,56,D,8,26840
2.5878,6.44544,2785,2785,1,0,199057,199057,199,57,D,8,26841
